parameter_id,IMPC_HEM_027_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2385884
parameter_name,Red blood cell distribution width
mouse_strain,C50BL
analysis_id,0k5r2a6zcz77770
gene_symbol,Ddx27
pvalue,0.7151423
