parameter_id,IMPC_XRY_059_001
gene_accession_id,MGI:1914256
pvalue,0.7415858
mouse_strain,C57BL
parameter_name,Shape of ribcage
mouse_life_stage,Early adult
analysis_id,h287q3gi1hmu9i9
gene_symbol,Cisd2
