Mouse_life_stage,Early adult
Gene_accession_id,MGI:1891703
Parameter_id,IMPC_IMM_051_001
parameter_name,Monocytes
Analysis_id,415lfyfjk0t9u2x
Pvalue,0.4095573
gene_symbol,Gpa33
Mouse_strain,C57BL
