parameter_id,IMPC_CSD_078_001
gene_accession_id,MGI:1923959
mouse_strain,129SV
pvalue,0.08050657
parameter_name,Vocalization
mouse_life_stage,Early adult
analysis_id,63n5lrh1z71qre5
gene_symbol,Arpc2
