mouse_life_stage,Middle aged adult
gene_symbol,Plcb1
parameter_name,30kHz-evoked ABR Threshold
mouse_strain,C57BL
gene_accession_id,MGI:97613
parameter_id,IMPC_ABR_012_001
analysis_id,xujzqb85n222fk7
pvalue,0.6257982
