parameter_id,IMPC_IMM_069_001
gene_symbol,Alkbh3
mouse_life_stage,Early adult
gene_accession_id,MGI:1916363
analysis_id,p25a6c639s1blbm
parameter_name,Transitional B Cells (CD21/35 low)
pvalue,0.6950928
mouse_strain,C54BL
