parameter_id,M-G-P_005_001_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2651854
analysis_id,shs2g8j9luc0z9y
mouse_strain,C57BL
parameter_name,Weight
pvalue,0.6823933
gene_symbol,Atg4c
