parameter_id,MGP_PBI_010_001
mouse_life_stage,Early adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
mouse_strain,C57BL
gene_accession_id,MGI:1913396
analysis_id,de8r9uj159l7q2u
pvalue,0.8635741
gene_symbol,Maco1
