parameter_id,IMPC_DXA_010_001
parameter_name,Bone Area
analysis_id,d2g4s8k6rg2218b
gene_accession_id,MGI:2444113
pvalue,0.6156646
gene_symbol,Nemp2
mouse_strain,C57BL
mouse_life_stage,Early adult
