parameter_id,IMPC_CSD_016_001
gene_accession_id,MGI:1929242
gene_symbol,Ivd
pvalue,0.7467946
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,v838x0yu62d8lf3
parameter_name,Coat - hair texture / appearance - abdomen
