parameter_id,ESLIM_016_001_002
pvalue,0.3233379
analysis_id,582m66f7b1f87g2
parameter_name,Red blood cell count
mouse_life_stage,Early adult
gene_accession_id,MGI:109585
gene_symbol,Pld1
mouse_strain,C57BL
