parameter_id,IMPC_DXA_002_001
pvalue,0.6787402
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
analysis_id,qdsf16qxzf7vc0a
gene_accession_id,MGI:2446274
parameter_name,Fat mass
gene_symbol,Frmpd1
