parameter_id,MGP_IMM_017_001
gene_symbol,Lpgat1
pvalue,0.5761976
mouse_life_stage,Early adult
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
analysis_id,8286dz719gzgch9
mouse_strain,C57BL
gene_accession_id,MGI:2446186
