gene_symbol,Slc30a4
mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_id,MGP_PBI_011_001
mouse_life_stage,Middle aged adult
analysis_id,eo1bdmvq58csjcs
parameter_name,KLRG1+ mature NK cell percentage
pvalue,0.4549078
