mouse_life_stage,E9.5
parameter_id,IMPC_CSD_011_001
gene_accession_id,MGI:1917810
analysis_id,346m6zgn1gy3pyq
pvalue,0.5957255
mouse_strain,C57BL
parameter_name,Coat - hair distribution - back
gene_symbol,Wars2
