gene_symbol,Slc28a2
parameter_id,IMPC_IPG_011_001
parameter_name,Initial response to glucose challenge
analysis_id,3tdf4f7189jbp10
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_accession_id,MGI:1913105
pvalue,0.6259748
