mouse_life_stage,Middle aged adult
pvalue,0.5426391
parameter_name,B cell percentage
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
mouse_strain,C57BL
parameter_id,MGP_PBI_014_001
analysis_id,44o4612g10sj27o
