mouse_strain,C57BL
pvalue,0.1398191
gene_symbol,S100a3
gene_accession_id,MGI:1338849
analysis_id,zb1yb4722fc75b5
mouse_life_stage,Early adult
parameter_id,MGP_IMM_006_001
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
