mouse_life_stage,Middle aged adult
parameter_name,CD4+ T helper cells - % of CD45+
pvalue,0.8743242
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_id,MGP_IMM_072_001
analysis_id,63038x9dv9788n4
gene_accession_id,MGI:1345282
