parameter_id,MGP_IMM_100_001
gene_symbol,Car13
mouse_life_stage,Early adult
pvalue,0.7505588
mouse_strain,C57BL
parameter_name,Resting NK cells - % of CD45+
gene_accession_id,MGI:1931322
analysis_id,e68138r9tks804n
