parameter_id,IMPC_ABR_004_001
pvalue,0.9417715
mouse_strain,C57BL
gene_accession_id,MGI:1924315
gene_symbol,Ints7
mouse_life_stage,E9.5
analysis_id,5sw790776159r3u
parameter_name,6kHz-evoked ABR Threshold
