gene_accession_id,MGI:99915
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Lamb3
analysis_id,2q1u762837zh21i
pvalue,0.1531174
parameter_name,Body Weight
parameter_id,M-G-P_012_001_005
