mouse_life_stage,E9.5
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
parameter_name,% Pre-pulse inhibition - PPI3
analysis_id,036ie5b6b4108s9
mouse_strain,C57BL
pvalue,0.5212072
parameter_id,IMPC_ACS_035_001
