mouse_life_stage,E12.5
mouse_strain,C57BL
analysis_id,v9z7yfpolx70yr4
parameter_name,Fractional Shortening
gene_accession_id,MGI:95835
gene_symbol,Hspa5
pvalue,0.6701536
parameter_id,IMPC_ECH_005_001
