Mouse_life_stage,Early adult
parameter_id,MGP_IMM_101_001
Gene_accession_id,MGI:2684980
Parameter_name,KLRG1+ NK cells - % of CD45+
mouse_strain,129SV
gene_symbol,Mms22l
pvalue,0.08193679
Analysis_id,477eec872i89j1c
