parameter_id,MGP_IMM_013_001
mouse_life_stage,E15.5
gene_symbol,Mapkap1
mouse_strain,C57BL
analysis_id,j6w9a5ne6xh46q6
pvalue,0.628374
gene_accession_id,MGI:2444554
parameter_name,Total CD8+ T cells - % of ab T cells
