mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,Nucks1
parameter_id,HMGULA_HWT_008_001
pvalue,0.7971118
analysis_id,5ahame131475577
parameter_name,Heart weight
gene_accession_id,MGI:1934811
