parameter_id,IMPC_EYE_092_002
mouse_life_stage,Early adult
parameter_name,Retina (combined)
gene_symbol,Bmi1
mouse_strain,C57BL
analysis_id,jaky0845q7801z2
pvalue,0.1344178
gene_accession_id,MGI:88174
