parameter_id,ESLIM_005_001_005
mouse_life_stage,Early adult
pvalue,0.06048252
mouse_strain,C57BL
gene_symbol,Dhdds
analysis_id,f6jtu88y325m038
parameter_name,Bone Mineral Content
gene_accession_id,MGI:1914672
