gene_accession_id,MGI:1338032
pvalue,0.9401063
mouse_life_stage,Early adult
parameter_id,MGP_IMM_033_001
analysis_id,1s15fdg1kq13o57
gene_symbol,Sema6c
parameter_name,Total NK cells - % of CD45+
mouse_strain,C57BL
