mouse_life_stage,Middle aged adult
analysis_id,c4fh2z6bqrki2wq
parameter_id,M-G-P_016_001_001
mouse_strain,C57BL
gene_accession_id,MGI:2446186
parameter_name,White blood cell-count
gene_symbol,Lpgat1
pvalue,0.3864975
