parameter_id,IMPC_XRY_065_001
gene_symbol,Lcn2
pvalue,0.6171467
mouse_life_stage,Early adult
parameter_name,Lumbar processes
mouse_strain,C57BL
gene_accession_id,MGI:96757
analysis_id,895txie1qq6w537
