parameter_id,MGP_IMM_011_001
analysis_id,e6nny6l5f97e95u
mouse_strain,C57BL
gene_accession_id,MGI:1888742
pvalue,0.6916058
parameter_name,Resting Treg cells - % of Treg
mouse_life_stage,Early adult
gene_symbol,Extl1
