parameter_id,IMPC_CSD_051_002
mouse_life_stage,Early adult
gene_symbol,Sla2
pvalue,0.08370379
gene_accession_id,MGI:1925049
mouse_strain,C57BL
parameter_name,Hindlimb nail - number
analysis_id,a0160us0flhwe9n
