parameter_id,M-G-P_014_001_010
gene_accession_id,MGI:2443129
mouse_strain,C57BL
pvalue,0.8178466
mouse_life_stage,Early adult
parameter_name,lens opacity
analysis_id,tk7zr71nu1325qp
gene_symbol,Golm2
