mouse_life_stage,Early adult
gene_accession_id,MGI:1916363
pvalue,0.4985222
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
Parameter_id,MGP_PBI_010_001
analysis_id,22l13ct57051305
mouse_strain,C50BL
gene_symbol,Alkbh3
