parameter_id,IMPC_HEM_030_001
gene_symbol,Duoxa2
gene_accession_id,MGI:1914061
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Neutrophil cell count
analysis_id,5pri8w5e01l3b25
pvalue,0.3559509
