mouse_life_stage,E18.5
analysis_id,8286ruox93g0x70
parameter_id,CCP_LFO_001_001
mouse_strain,C57BL
gene_symbol,Lpgat1
parameter_name,Weight
gene_accession_id,MGI:2446186
pvalue,0.1646759
