pvalue,0.3402215
analysis_id,136156xxpa8wm25
mouse_life_stage,Early adult
gene_accession_id,MGI:1921262
mouse_strain,C57BL
parameter_id,IMPC_DXA_003_001
parameter_name,Lean mass
gene_symbol,Rap2b
