mouse_life_stage,Early adult
gene_symbol,Orc2
parameter_id,IMPC_CSD_012_001
mouse_strain,C57BL
gene_accession_id,MGI:1328306
analysis_id,45ynrf1n508guwh
parameter_name,Coat - hair distribution - head
pvalue,0.5410791
