mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Prepulse inhibition - PP4
gene_accession_id,MGI:3045306
gene_symbol,Exd1
pvalue,0.7106977
parameter_id,ESLIM_011_001_704
analysis_id,9gz0a74s4qp328m
