mouse_life_stage,E12.5
analysis_id,24xz86mho8r34z0
parameter_id,IMPC_CBC_053_001
gene_symbol,Eprs1
mouse_strain,C57BL
pvalue,0.7698139
gene_accession_id,MGI:97838
parameter_name,Thyroxine
