parameter_id,IMPC_DXA_002_001
mouse_strain,C57BL
analysis_id,5wiru75867611q4
pvalue,0.8821495
gene_symbol,Eprs1
gene_accession_id,MGI:97838
mouse_life_stage,Early adult
parameter_name,Fat mass
