parameter_id,IMPC_CBC_010_001
pvalue,0.427364
analysis_id,5uu5q54e2o99v4q
parameter_name,Phosphorus
gene_symbol,Ubxn11
mouse_life_stage,Early adult
gene_accession_id,MGI:1914836
mouse_strain,C57BL
