gene_accession_id,MGI:109356
gene_symbol,Snap23
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,M-G-P_008_001_013
pvalue,0.6586748
parameter_name,Startle Response
analysis_id,26v7pn3c9f400u7
