gene_symbol,Slc28a2
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913105
pvalue,0.5878067
parameter_id,IMPC_EYE_008_001
parameter_name,Corneal opacity
analysis_id,a3y0vthcr1wh35l
