parameter_id,IMPC_IMM_052_001
mouse_strain,C57BL
pvalue,0.8637345
mouse_life_stage,Early adult
parameter_name,Eosinophils
analysis_id,321099fu620x55h
gene_accession_id,MGI:2684980
gene_symbol,Mms22l
