gene_symbol,Slc39a10
pvalue,0.5351157
parameter_id,IMPC_HEM_008_001
gene_accession_id,MGI:1914515
mouse_strain,C57BL
parameter_name,Platelet count
mouse_life_stage,Early adult
analysis_id,v21p4c7911st11h
