parameter_id,IMPC_IMM_073_001
gene_symbol,Tnfsf8
mouse_life_stage,Early adult
pvalue,0.2271012
mouse_strain,C57BL
analysis_id,obqqulmb297nk37
gene_accession_id,MGI:88328
parameter_name,cDCs CD11b Type
