parameter_id,IMPC_CBC_015_001
analysis_id,98w2sq1605f0025
gene_accession_id,MGI:95835
mouse_life_stage,E12.5
pvalue,0.8963146
gene_symbol,Hspa5
parameter_name,Total cholesterol
mouse_strain,C57BL
