parameter_id,ESLIM_011_001_010
gene_symbol,Mapkap1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,PP4 + pulse startle magnitude
analysis_id,hi88kyaaph1ks7x
gene_accession_id,MGI:2444554
pvalue,0.7951464
