parameter_id,ESLIM_011_001_006
pvalue,0.9680709
analysis_id,oib2045kx52g6p9
gene_accession_id,MGI:99915
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Lamb3
parameter_name,110dB startle magnitude
