parameter_id,IMPC_IMM_069_001
gene_symbol,Ncaph
mouse_life_stage,Early adult
pvalue,0.1160916
parameter_name,Transitional B Cells (CD21/35 low)
analysis_id,m9457yvbj238yg6
gene_accession_id,MGI:2444777
mouse_strain,C57BL
