parameter_id,MGP_PBI_010_001
gene_symbol,Lpgat1
analysis_id,04v51ou5v191n6h
pvalue,0.1571449
mouse_life_stage,Middle aged adult
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell percentage
gene_accession_id,MGI:2446186
mouse_strain,C57BL
