parameter_id,IMPC_CBC_058_001
gene_symbol,Zmynd19
mouse_strain,C57BL
parameter_name,Cholesterol ratio
pvalue,0.6297043
analysis_id,656y78n2n2k9i1a
mouse_life_stage,Early adult
gene_accession_id,MGI:1914437
