mouse_life_stage,E15.5
pvalue,0.6417223
gene_accession_id,MGI:88174
mouse_strain,C57BL
parameter_name,Follicular B cells - % of CD45+
parameter_id,MGP_IMM_112_001
gene_symbol,Bmi1
analysis_id,kfxmm582w8rwr4s
