parameter_id,MGP_PBI_009_001
gene_accession_id,MGI:1913396
mouse_strain,C57BL
gene_symbol,Maco1
analysis_id,7514fcee7l3pd26
mouse_life_stage,Early adult
parameter_name,CD4+ CD44+ CD62L- alpha beta effector T cell percentage
pvalue,0.4795438
