parameter_id,MGP_IMM_082_001
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
parameter_name,Resting CD8+ T cells - % of CD45+
pvalue,0.4682298
analysis_id,0i7kf2bmnk287ac
mouse_strain,C57BL
gene_symbol,Cdin1
