mouse_life_stage,Early adult
pvalue,0.8938112
gene_symbol,Ints7
analysis_id,83182kbsk2n4185
parameter_id,MGP_PBI_008_001
gene_accession_id,MGI:1924315
mouse_strain,C57BL
parameter_name,CD4+ CD25+ alpha beta regulatory T cell percentage
