parameter_id,IMPC_IMM_055_001
analysis_id,63sj62hhm2tkteo
parameter_name,NK Subsets (Q2)
mouse_life_stage,Late adult
pvalue,0.1860588
mouse_strain,C57BL
gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
