mouse_strain,C57BL
analysis_id,22ekbfld09wg3g9
parameter_id,MGP_IMM_026_001
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
pvalue,0.1019878
gene_symbol,Trdmt1
mouse_life_stage,Early adult
gene_accession_id,MGI:1274787
