parameter_id,IMPC_HEM_031_001
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.9265826
parameter_name,Lymphocyte differential count
gene_symbol,Ssr2
analysis_id,l0dr74m149u35ne
gene_accession_id,MGI:1913506
