gene_symbol,Slc30a4
pvalue,0.891845
mouse_life_stage,Middle aged adult
parameter_id,IMPC_XRY_064_001
gene_accession_id,MGI:1345282
parameter_name,Thoracic processes
analysis_id,qo9655y6235i487
mouse_strain,C57BL
