mouse_life_stage,E18.5
parameter_id,IMPC_IMM_004_002
gene_symbol,Lpgat1
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
mouse_strain,C57BL
gene_accession_id,MGI:2446186
pvalue,0.9836465
analysis_id,yoi83a8d1d20968
